,districtCd,stationId,stationName,stationSeq,x,y
0,2,233001754,아이파크.호수부영4차,1,127.1092667,37.1655167
1,2,277103993,A74블럭(경유),2,127.115,37.1659
2,2,233001696,호수부영1차,3,127.119,37.1699167
3,2,233000374,창의고,4,127.1224667,37.1818
4,2,233001614,한신더휴,5,127.1237833,37.1865167
5,2,233002421,예솔초.호반2차.대원2차,6,127.1187667,37.1962333
6,2,233000129,신안2차.반도4차,7,127.11605,37.1999833
7,2,233002429,이주택지.상록.경남아파트,8,127.1108667,37.2071
8,2,233003124,동탄테크노밸리,9,127.0995167,37.2124833
9,2,277102516,기흥IC진입(경유),10,127.1017333,37.2225833
10,2,277102660,기흥휴게소(경유),11,127.1066167,37.23525
11,2,277103363,수원신갈IC(경유),12,127.104,37.2657
12,2,277103361,신갈JC(경유),13,127.1038667,37.2896667
13,2,277103443,죽전(경유),14,127.1038167,37.3266333
14,2,277103386,서울TG(경유),15,127.1043333,37.3649667
15,2,277103151,판교IC(경유),16,127.1006167,37.3986333
16,2,277103679,금토JC(경유),17,127.0853167,37.4152833
17,2,277103441,서울진입(경유),18,127.0665833,37.43385
18,2,277104177,청계산입구역(경유),19,127.0542,37.4483667
19,2,277103388,양재IC(경유),20,127.04045,37.4632833
20,2,277103390,서초IC(경유),21,127.0263333,37.4831333
21,2,121000086,KCC사옥,22,127.0202167,37.5030167
22,2,121000941,신논현역.영신빌딩,23,127.0251667,37.5024333
23,2,277103680,강남역.지오다노(경유),24,127.0261333,37.5004167
24,2,277102911,강남역10번출구(경유),25,127.0269833,37.4986167
25,2,121000009,신분당선강남역(중),26,127.02835,37.49615
26,2,277101696,삼성화재서초타워(경유),27,127.02895,37.4945333
27,2,277101612,우성아파트앞사거리(경유),28,127.0295333,37.49335
28,2,277101867,역삼동.우성아파트(경유),29,127.0304167,37.4914
29,2,277102150,뱅뱅사거리(경유),30,127.0315167,37.48925
30,2,121000005,뱅뱅사거리(중),31,127.0324667,37.4876833
31,2,121000003,양재역.서초문화예술회관(중),32,127.0358833,37.4825667
32,2,277104385,교육개발원입구교차로(경유),33,127.0384,37.47775
33,2,121000220,시민의숲.양재꽃시장,34,127.0384333,37.4707333
34,2,277103049,양재IC(경유),35,127.03995,37.4638
35,2,277104178,청계산입구역(경유),36,127.0538333,37.4481833
36,2,277103440,성남진입(경유),37,127.0661833,37.43355
37,2,277103678,금토JC(경유),38,127.08445,37.4155
38,2,277103150,판교IC(경유),39,127.10005,37.3988333
39,2,277103385,서울TG(경유),40,127.1026,37.36535
40,2,277103442,죽전(경유),41,127.10315,37.3266
41,2,277103360,신갈JC(경유),42,127.10345,37.2904333
42,2,277103362,수원신갈IC(경유),43,127.1035333,37.2668167
43,2,277102621,기흥휴게소(경유),44,127.1061833,37.2351167
44,2,233003125,동탄테크노밸리,45,127.09885,37.2122
45,2,233001492,상록.경남아파트.이주택지,46,127.1105333,37.2068667
46,2,233001168,센트럴푸르지오.호반베르디움2차,47,127.1168167,37.1981333
47,2,233000965,청목초.신안1차,48,127.1194,37.1945833
48,2,233001620,힐스테이트.호반5차,49,127.1229667,37.1847833
49,2,233000209,창의고,50,127.1220333,37.1817
50,2,233001695,호수부영1차,51,127.1185667,37.1700333
51,2,233001753,호수부영4차.아이파크,52,127.1091333,37.1658167
